Tempo(s),Setpoint_RPM,RPM_Bruto,RPM_Filtrado,Erro,PWM_Saida(%)
22.5250,238.00,230.77,235.70,2.30,44.94
22.5300,238.00,230.77,234.91,3.09,45.69
22.5350,238.00,256.41,234.58,3.42,46.10
22.5400,238.00,230.77,235.10,2.90,45.82
22.5450,238.00,230.77,235.59,2.41,45.51
22.5500,238.00,230.77,235.53,2.47,45.65
22.5550,238.00,256.41,235.61,2.39,45.67
22.5600,238.00,230.77,236.31,1.69,45.15
22.5650,238.00,230.77,236.83,1.17,44.74
22.5700,238.00,230.77,236.67,1.33,44.87
22.5750,238.00,230.77,236.10,1.90,45.37
22.5800,238.00,256.41,235.82,2.18,45.65
22.5850,238.00,230.77,236.26,1.74,45.34
22.5900,238.00,230.77,236.62,1.38,45.07
22.5950,238.00,256.41,236.90,1.10,44.85
22.6000,238.00,230.77,237.61,0.39,44.23
22.6050,238.00,230.77,238.03,-0.03,43.81
22.6100,238.00,230.77,237.72,0.28,43.98
22.6150,238.00,230.77,236.96,1.04,44.56
22.6200,238.00,256.41,236.49,1.51,44.95
22.6250,238.00,230.77,236.76,1.24,44.74
22.6300,238.00,230.77,236.97,1.03,44.56
22.6350,238.00,256.41,237.12,0.88,44.42
22.6400,238.00,230.77,237.73,0.27,43.87
22.6450,238.00,230.77,238.08,-0.08,43.50
22.6500,238.00,230.77,237.72,0.28,43.72
22.6550,238.00,256.41,237.44,0.56,43.89
22.6600,238.00,230.77,237.76,0.24,43.57
22.6650,238.00,230.77,237.92,0.08,43.37
22.6700,238.00,230.77,237.44,0.56,43.69
22.6750,238.00,256.41,237.12,0.88,43.92
22.6800,238.00,230.77,237.43,0.57,43.63
22.6850,238.00,230.77,237.61,0.39,43.43
22.6900,238.00,230.77,237.17,0.83,43.74
22.6950,238.00,230.77,236.38,1.62,44.39
22.7000,238.00,256.41,235.94,2.06,44.79
22.7050,238.00,230.77,236.27,1.73,44.57
22.7100,238.00,230.77,236.55,1.45,44.37
22.7150,238.00,230.77,236.27,1.73,44.62
22.7200,238.00,230.77,235.65,2.35,45.19
22.7250,238.00,256.41,235.37,2.63,45.50
22.7300,238.00,230.77,235.85,2.15,45.19
22.7350,238.00,230.77,236.27,1.73,44.90
22.7400,238.00,230.77,236.10,1.90,45.09
22.7450,238.00,230.77,235.56,2.44,45.59
22.7500,238.00,256.41,235.34,2.66,45.86
22.7550,238.00,230.77,235.86,2.14,45.51
22.7600,238.00,230.77,236.31,1.69,45.20
22.7650,238.00,230.77,236.14,1.86,45.37
22.7700,238.00,230.77,235.61,2.39,45.87
22.7750,238.00,230.77,234.88,3.12,46.57
22.7800,238.00,230.77,234.08,3.92,47.38
22.7850,238.00,256.41,233.81,4.19,47.80
22.7900,238.00,230.77,234.43,3.57,47.48
22.7950,238.00,230.77,235.05,2.95,47.12
22.8000,238.00,256.41,235.61,2.39,46.76
22.8050,238.00,230.77,236.62,1.38,45.98
22.8100,238.00,230.77,237.31,0.69,45.40
22.8150,238.00,230.77,237.22,0.78,45.43
22.8200,238.00,230.77,236.65,1.35,45.89
22.8250,238.00,256.41,236.33,1.67,46.17
22.8300,238.00,230.77,236.70,1.30,45.88
22.8350,238.00,230.77,236.98,1.02,45.64
22.8400,238.00,256.41,237.18,0.82,45.46
22.8450,238.00,230.77,237.82,0.18,44.88
22.8500,238.00,230.77,238.18,-0.18,44.50
22.8550,238.00,256.41,238.33,-0.33,44.27
22.8600,238.00,230.77,238.85,-0.85,43.72
22.8650,238.00,230.77,239.05,-1.05,43.40
22.8700,238.00,256.41,239.02,-1.02,43.25
22.8750,238.00,230.77,239.38,-1.38,42.79
22.8800,238.00,230.77,239.43,-1.43,42.57
22.8850,238.00,230.77,238.76,-0.76,42.94
22.8900,238.00,256.41,238.21,-0.21,43.27
22.8950,238.00,230.77,238.29,-0.29,43.10
22.9000,238.00,230.77,238.25,-0.25,43.03
22.9050,238.00,230.77,237.62,0.38,43.46
22.9100,238.00,256.41,237.19,0.81,43.77
22.9150,238.00,230.77,237.42,0.58,43.54
22.9200,238.00,230.77,237.55,0.45,43.39
22.9250,238.00,256.41,237.60,0.40,43.29
22.9300,238.00,230.77,238.12,-0.12,42.79
22.9350,238.00,230.77,238.38,-0.38,42.48
22.9400,238.00,230.77,237.93,0.07,42.75
22.9450,238.00,230.77,237.07,0.93,43.40
22.9500,238.00,256.41,236.52,1.48,43.84
22.9550,238.00,230.77,236.74,1.26,43.67
22.9600,238.00,230.77,236.92,1.08,43.53
22.9650,238.00,230.77,236.54,1.46,43.84
22.9700,238.00,230.77,235.83,2.17,44.46
22.9750,238.00,256.41,235.48,2.52,44.83
22.9800,238.00,230.77,235.91,2.09,44.55
22.9850,238.00,230.77,236.29,1.71,44.29
22.9900,238.00,230.77,236.09,1.91,44.50
22.9950,238.00,230.77,235.53,2.47,45.02
23.0000,238.00,230.77,234.79,3.21,45.74
23.0050,238.00,230.77,233.99,4.01,46.56
23.0100,238.00,256.41,233.74,4.26,46.97
23.0150,238.00,230.77,234.37,3.63,46.65
23.0200,238.00,230.77,235.00,3.00,46.28
23.0250,238.00,230.77,235.06,2.94,46.35
23.0300,238.00,230.77,234.75,3.25,46.73
23.0350,238.00,230.77,234.24,3.76,47.31
23.0400,238.00,230.77,233.63,4.37,48.01
23.0450,238.00,256.41,233.52,4.48,48.32
23.0500,238.00,230.77,234.27,3.73,47.91
23.0550,238.00,230.77,234.98,3.02,47.48
23.0600,238.00,230.77,235.09,2.91,47.51
23.0650,238.00,230.77,234.82,3.18,47.85
23.0700,238.00,256.41,234.83,3.17,47.97
23.0750,238.00,230.77,235.55,2.45,47.50
23.0800,238.00,230.77,236.14,1.86,47.08
23.0850,238.00,256.41,236.60,1.40,46.73
23.0900,238.00,230.77,237.45,0.55,46.01
23.0950,238.00,230.77,237.98,0.02,45.51
23.1000,238.00,230.77,237.74,0.26,45.62
23.1050,238.00,256.41,237.54,0.46,45.72
23.1100,238.00,230.77,237.90,0.10,45.36
23.1150,238.00,230.77,238.07,-0.07,45.13
23.1200,238.00,256.41,238.11,-0.11,45.00
23.1250,238.00,230.77,238.57,-0.57,44.51
23.1300,238.00,256.41,239.28,-1.28,43.78
23.1350,238.00,230.77,240.07,-2.07,42.93
23.1400,238.00,230.77,240.35,-2.35,42.45
23.1450,238.00,230.77,239.76,-1.76,42.70
23.1500,238.00,256.41,239.17,-1.17,42.99
23.1550,238.00,230.77,239.15,-1.15,42.83
23.1600,238.00,230.77,238.98,-0.98,42.81
23.1650,238.00,256.41,238.72,-0.72,42.87
23.1700,238.00,230.77,238.95,-0.95,42.54
23.1750,238.00,230.77,238.96,-0.96,42.38
23.1800,238.00,230.77,238.30,-0.30,42.79
23.1850,238.00,256.41,237.79,0.21,43.11
23.1900,238.00,230.77,237.93,0.07,42.93
23.1950,238.00,230.77,237.96,0.04,42.82
23.2000,238.00,256.41,237.91,0.09,42.78
23.2050,238.00,230.77,238.34,-0.34,42.33
23.2100,238.00,230.77,238.52,-0.52,42.07
23.2150,238.00,230.77,238.02,-0.02,42.38
23.2200,238.00,230.77,237.11,0.89,43.06
23.2250,238.00,256.41,236.53,1.47,43.53
23.2300,238.00,230.77,236.73,1.27,43.38
23.2350,238.00,230.77,236.89,1.11,43.25
23.2400,238.00,230.77,236.51,1.49,43.57
23.2450,238.00,230.77,235.80,2.20,44.19
23.2500,238.00,230.77,234.94,3.06,45.00
23.2550,238.00,230.77,234.05,3.95,45.88
23.2600,238.00,256.41,233.73,4.27,46.34
23.2650,238.00,230.77,234.32,3.68,46.06
23.2700,238.00,230.77,234.93,3.07,45.71
23.2750,238.00,230.77,234.99,3.01,45.80
23.2800,238.00,230.77,234.68,3.32,46.18
23.2850,238.00,230.77,234.17,3.83,46.76
23.2900,238.00,230.77,233.57,4.43,47.45
23.2950,238.00,256.41,233.48,4.52,47.76
23.3000,238.00,230.77,234.23,3.77,47.35
23.3050,238.00,230.77,234.95,3.05,46.92
23.3100,238.00,230.77,235.07,2.93,46.94
23.3150,238.00,230.77,234.81,3.19,47.28
23.3200,238.00,256.41,234.83,3.17,47.40
23.3250,238.00,230.77,235.55,2.45,46.92
23.3300,238.00,230.77,236.14,1.86,46.51
23.3350,238.00,230.77,236.08,1.92,46.59
23.3400,238.00,230.77,235.62,2.38,47.03
23.3450,238.00,256.41,235.45,2.55,47.25
23.3500,238.00,230.77,236.00,2.00,46.88
23.3550,238.00,230.77,236.44,1.56,46.55
23.3600,238.00,230.77,236.27,1.73,46.72
23.3650,238.00,256.41,236.23,1.77,46.78
23.3700,238.00,230.77,236.80,1.20,46.33
23.3750,238.00,230.77,237.20,0.80,45.99
23.3800,238.00,256.41,237.45,0.55,45.74
23.3850,238.00,230.77,238.10,-0.10,45.13
23.3900,238.00,256.41,238.96,-0.96,44.30
23.3950,238.00,230.77,239.89,-1.89,43.36
23.4000,238.00,230.77,240.26,-2.26,42.82
23.4050,238.00,256.41,240.25,-2.25,42.58
23.4100,238.00,230.77,240.52,-2.52,42.10
23.4150,238.00,230.77,240.42,-2.42,41.92
23.4200,238.00,230.77,239.58,-1.58,42.38
23.4250,238.00,256.41,238.85,-0.85,42.80
23.4300,238.00,230.77,238.76,-0.76,42.73
23.4350,238.00,230.77,238.58,-0.58,42.74
23.4400,238.00,230.77,237.83,0.17,43.25
23.4450,238.00,256.41,237.30,0.70,43.62
23.4500,238.00,230.77,237.47,0.53,43.45
23.4550,238.00,230.77,237.55,0.45,43.33
23.4600,238.00,256.41,237.57,0.43,43.25
23.4650,238.00,230.77,238.07,-0.07,42.78
23.4700,238.00,230.77,238.32,-0.32,42.47
23.4750,238.00,230.77,237.87,0.13,42.75
23.4800,238.00,230.77,237.01,0.99,43.40
23.4850,238.00,256.41,236.48,1.52,43.84
23.4900,238.00,230.77,236.70,1.30,43.67
23.4950,238.00,230.77,236.89,1.11,43.52
23.5000,238.00,230.77,236.51,1.49,43.83
23.5050,238.00,230.77,235.81,2.19,44.45
23.5100,238.00,256.41,235.47,2.53,44.80
23.5150,238.00,230.77,235.91,2.09,44.53
23.5200,238.00,230.77,236.29,1.71,44.27
23.5250,238.00,230.77,236.09,1.91,44.47
23.5300,238.00,230.77,235.53,2.47,44.99
23.5350,238.00,230.77,234.79,3.21,45.71
23.5400,238.00,230.77,234.00,4.00,46.52
23.5450,238.00,256.41,233.74,4.26,46.94
23.5500,238.00,230.77,234.37,3.63,46.62
23.5550,238.00,230.77,235.00,3.00,46.25
23.5600,238.00,230.77,235.06,2.94,46.32
23.5650,238.00,230.77,234.76,3.24,46.70
23.5700,238.00,256.41,234.76,3.24,46.84
23.5750,238.00,230.77,235.46,2.54,46.38
23.5800,238.00,230.77,236.06,1.94,45.97
23.5850,238.00,230.77,236.01,1.99,46.05
23.5900,238.00,230.77,235.56,2.44,46.49
23.5950,238.00,256.41,235.40,2.60,46.71
23.6000,238.00,230.77,235.96,2.04,46.33
23.6050,238.00,230.77,236.41,1.59,46.00
23.6100,238.00,230.77,236.25,1.75,46.16
23.6150,238.00,230.77,235.71,2.29,46.65
23.6200,238.00,256.41,235.48,2.52,46.92
23.6250,238.00,230.77,235.98,2.02,46.58
23.6300,238.00,230.77,236.40,1.60,46.28
23.6350,238.00,256.41,236.73,1.27,46.02
23.6400,238.00,230.77,237.50,0.50,45.37
23.6450,238.00,230.77,237.96,0.04,44.92
23.6500,238.00,256.41,238.19,-0.19,44.63
23.6550,238.00,230.77,238.78,-0.78,44.03
23.6600,238.00,230.77,239.03,-1.03,43.68
23.6650,238.00,256.41,239.03,-1.03,43.51
23.6700,238.00,230.77,239.41,-1.41,43.03
23.6750,238.00,230.77,239.47,-1.47,42.79
23.6800,238.00,256.41,239.32,-1.32,42.73
23.6850,238.00,230.77,239.57,-1.57,42.33
23.6900,238.00,230.77,239.54,-1.54,42.16
23.6950,238.00,230.77,238.81,-0.81,42.58
23.7000,238.00,256.41,238.22,-0.22,42.95
23.7050,238.00,230.77,238.27,-0.27,42.80
23.7100,238.00,230.77,238.21,-0.21,42.74
23.7150,238.00,230.77,237.58,0.42,43.18
23.7200,238.00,256.41,237.14,0.86,43.50
23.7250,238.00,230.77,237.38,0.62,43.27
23.7300,238.00,230.77,237.51,0.49,43.12
23.7350,238.00,230.77,237.06,0.94,43.45
23.7400,238.00,230.77,236.26,1.74,44.11
23.7450,238.00,256.41,235.82,2.18,44.52
23.7500,238.00,230.77,236.17,1.83,44.29
23.7550,238.00,230.77,236.47,1.53,44.08
23.7600,238.00,230.77,236.20,1.80,44.33
23.7650,238.00,256.41,236.11,1.89,44.45
23.7700,238.00,230.77,236.66,1.34,44.03
23.7750,238.00,230.77,237.05,0.95,43.71
23.7800,238.00,230.77,236.79,1.21,43.91
23.7850,238.00,230.77,236.14,1.86,44.46
23.7900,238.00,230.77,235.30,2.70,45.22
23.7950,238.00,256.41,234.91,3.09,45.66
23.8000,238.00,230.77,235.35,2.65,45.41
23.8050,238.00,230.77,235.79,2.21,45.15
23.8100,238.00,230.77,235.66,2.34,45.32
23.8150,238.00,230.77,235.19,2.81,45.80
23.8200,238.00,256.41,235.04,2.96,46.04
23.8250,238.00,230.77,235.64,2.36,45.65
23.8300,238.00,230.77,236.14,1.86,45.30
23.8350,238.00,230.77,236.04,1.96,45.44
23.8400,238.00,230.77,235.54,2.46,45.91
23.8450,238.00,256.41,235.36,2.64,46.15
23.8500,238.00,230.77,235.90,2.10,45.78
23.8550,238.00,230.77,236.35,1.65,45.46
23.8600,238.00,230.77,236.19,1.81,45.62
23.8650,238.00,230.77,235.66,2.34,46.12
23.8700,238.00,256.41,235.43,2.57,46.39
23.8750,238.00,230.77,235.95,2.05,46.04
23.8800,238.00,230.77,236.37,1.63,45.74
23.8850,238.00,256.41,236.71,1.29,45.47
23.8900,238.00,230.77,237.48,0.52,44.82
23.8950,238.00,230.77,237.95,0.05,44.37
23.9000,238.00,230.77,237.68,0.32,44.52
23.9050,238.00,256.41,237.46,0.54,44.64
23.9100,238.00,230.77,237.81,0.19,44.29
23.9150,238.00,230.77,237.99,0.01,44.06
23.9200,238.00,230.77,237.52,0.48,44.37
23.9250,238.00,256.41,237.19,0.81,44.60
23.9300,238.00,230.77,237.50,0.50,44.31
23.9350,238.00,230.77,237.67,0.33,44.11
23.9400,238.00,256.41,237.74,0.26,43.99
23.9450,238.00,230.77,238.25,-0.25,43.48
23.9500,238.00,230.77,238.50,-0.50,43.17
23.9550,238.00,256.41,238.55,-0.55,43.00
23.9600,238.00,230.77,238.98,-0.98,42.51
23.9650,238.00,230.77,239.12,-1.12,42.24
23.9700,238.00,230.77,238.54,-0.54,42.57
23.9750,238.00,230.77,237.54,0.46,43.29
23.9800,238.00,256.41,236.87,1.13,43.81
23.9850,238.00,230.77,236.98,1.02,43.71
23.9900,238.00,230.77,237.07,0.93,43.62
23.9950,238.00,230.77,236.62,1.38,43.98
24.0000,238.00,256.41,236.37,1.63,44.20
24.0050,272.00,230.77,236.80,35.20,72.77
24.0100,272.00,230.77,237.10,34.90,74.91
24.0150,272.00,256.41,237.30,34.70,77.11
24.0200,272.00,230.77,237.93,34.07,78.92
24.0250,272.00,256.41,238.79,33.21,80.49
24.0300,272.00,256.41,240.25,31.75,81.49
24.0350,272.00,256.41,242.48,29.52,81.73
24.0400,272.00,256.41,245.03,26.97,81.53
24.0450,272.00,256.41,247.58,24.42,81.14
24.0500,272.00,256.41,249.92,22.08,80.75
24.0550,272.00,282.05,252.46,19.54,80.03
24.0600,272.00,256.41,255.44,16.56,78.75
24.0650,272.00,282.05,258.45,13.55,77.22
24.0700,272.00,256.41,261.25,10.75,75.66
24.0750,272.00,282.05,263.69,8.31,74.22
24.0800,272.00,282.05,266.21,5.79,72.52
24.0850,272.00,282.05,269.10,2.90,70.34
24.0900,272.00,282.05,272.00,0.00,67.95
24.0950,272.00,282.05,274.66,-2.66,65.55
24.1000,272.00,282.05,276.96,-4.96,63.27
24.1050,272.00,282.05,278.85,-6.85,61.18
24.1100,272.00,282.05,280.32,-8.32,59.32
24.1150,272.00,282.05,281.39,-9.39,57.68
24.1200,272.00,282.05,282.14,-10.14,56.25
24.1250,272.00,282.05,282.61,-10.61,55.01
24.1300,272.00,282.05,282.87,-10.87,53.91
24.1350,272.00,307.69,283.48,-11.48,52.50
24.1400,272.00,256.41,284.28,-12.28,50.89
24.1450,272.00,307.69,284.61,-12.61,49.62
24.1500,272.00,256.41,284.61,-12.61,48.61
24.1550,272.00,307.69,284.41,-12.41,47.77
24.1600,272.00,256.41,284.09,-12.09,47.05
24.1650,272.00,282.05,283.21,-11.21,46.83
24.1700,272.00,282.05,282.03,-10.03,46.93
24.1750,272.00,282.05,281.28,-9.28,46.75
24.1800,272.00,282.05,280.86,-8.86,46.34
24.1850,272.00,256.41,280.17,-8.17,46.20
24.1900,272.00,282.05,278.85,-6.85,46.64
24.1950,272.00,282.05,277.75,-5.75,46.99
24.2000,272.00,256.41,276.87,-4.87,47.23
24.2050,272.00,282.05,275.69,-3.69,47.78
24.2100,272.00,282.05,274.93,-2.93,48.06
24.2150,272.00,282.05,275.02,-3.02,47.68
24.2200,272.00,256.41,275.12,-3.12,47.28
24.2250,272.00,282.05,274.72,-2.72,47.31
24.2300,272.00,256.41,274.02,-2.02,47.61
24.2350,272.00,282.05,273.18,-1.18,48.08
24.2400,272.00,256.41,272.33,-0.33,48.62
24.2450,272.00,282.05,271.53,0.47,49.18
24.2500,272.00,256.41,270.84,1.16,49.70
24.2550,272.00,282.05,270.26,1.74,50.18
24.2600,272.00,256.41,269.81,2.19,50.59
24.2650,272.00,282.05,269.48,2.52,50.93
24.2700,272.00,256.41,269.24,2.76,51.21
24.2750,272.00,256.41,268.57,3.43,51.87
24.2800,272.00,282.05,267.68,4.32,52.77
24.2850,272.00,256.41,267.24,4.76,53.36
24.2900,272.00,282.05,267.11,4.89,53.70
24.2950,272.00,256.41,267.20,4.80,53.87
24.3000,272.00,282.05,267.42,4.58,53.92
24.3050,272.00,256.41,267.71,4.29,53.90
24.3100,272.00,256.41,267.50,4.50,54.28
24.3150,272.00,282.05,266.99,5.01,54.93
24.3200,272.00,256.41,266.84,5.16,55.31
24.3250,272.00,282.05,266.94,5.06,55.49
24.3300,272.00,256.41,267.19,4.81,55.53
24.3350,272.00,282.05,267.51,4.49,55.49
24.3400,272.00,256.41,267.85,4.15,55.41
24.3450,272.00,282.05,268.19,3.81,55.32
24.3500,272.00,256.41,268.48,3.52,55.23
24.3550,272.00,282.05,268.73,3.27,55.16
24.3600,272.00,256.41,268.93,3.07,55.12
24.3650,272.00,282.05,269.09,2.91,55.10
24.3700,272.00,256.41,269.20,2.80,55.11
24.3750,272.00,282.05,269.27,2.73,55.14
24.3800,272.00,256.41,269.31,2.69,55.19
24.3850,272.00,282.05,269.33,2.67,55.25
24.3900,272.00,256.41,269.34,2.66,55.33
24.3950,272.00,282.05,269.33,2.67,55.42
24.4000,272.00,256.41,269.32,2.68,55.51
24.4050,272.00,282.05,269.31,2.69,55.60
24.4100,272.00,282.05,269.81,2.19,55.26
24.4150,272.00,256.41,270.60,1.40,54.64
24.4200,272.00,282.05,270.99,1.01,54.29
24.4250,272.00,256.41,271.10,0.90,54.16
24.4300,272.00,282.05,271.03,0.97,54.19
24.4350,272.00,256.41,270.83,1.17,54.31
24.4400,272.00,282.05,270.58,1.42,54.50
24.4450,272.00,256.41,270.31,1.69,54.73
24.4500,272.00,282.05,270.05,1.95,54.96
24.4550,272.00,256.41,269.82,2.18,55.19
24.4600,272.00,282.05,269.62,2.38,55.40
24.4650,272.00,282.05,269.98,2.02,55.16
24.4700,272.00,256.41,270.66,1.34,54.61
24.4750,272.00,282.05,270.99,1.01,54.33
24.4800,272.00,256.41,271.05,0.95,54.23
24.4850,272.00,282.05,270.95,1.05,54.28
24.4900,272.00,256.41,270.74,1.26,54.42
24.4950,272.00,282.05,270.49,1.51,54.62
24.5000,272.00,282.05,270.74,1.26,54.41
24.5050,272.00,256.41,271.30,0.70,53.92
24.5100,272.00,282.05,271.49,0.51,53.70
24.5150,272.00,256.41,271.43,0.57,53.68
24.5200,272.00,282.05,271.21,0.79,53.79
24.5250,272.00,256.41,270.92,1.08,54.00
24.5300,272.00,282.05,270.59,1.41,54.24
24.5350,272.00,256.41,270.27,1.73,54.51
24.5400,272.00,282.05,269.98,2.02,54.77
24.5450,272.00,256.41,269.74,2.26,55.01
24.5500,272.00,282.05,269.54,2.46,55.23
24.5550,272.00,282.05,269.90,2.10,54.99
24.5600,272.00,256.41,270.60,1.40,54.44
24.5650,272.00,282.05,270.93,1.07,54.15
24.5700,272.00,256.41,271.01,0.99,54.05
24.5750,272.00,282.05,270.92,1.08,54.10
24.5800,272.00,256.41,270.72,1.28,54.23
24.5850,272.00,282.05,270.48,1.52,54.42
24.5900,272.00,282.05,270.74,1.26,54.21
24.5950,272.00,256.41,271.29,0.71,53.71
24.6000,272.00,282.05,271.49,0.51,53.49
24.6050,272.00,256.41,271.43,0.57,53.47
24.6100,272.00,282.05,271.22,0.78,53.59
24.6150,272.00,282.05,271.43,0.57,53.35
24.6200,272.00,256.41,271.91,0.09,52.88
24.6250,272.00,282.05,272.00,-0.00,52.70
24.6300,272.00,256.41,271.84,0.16,52.74
24.6350,272.00,282.05,271.52,0.48,52.91
24.6400,272.00,256.41,271.14,0.86,53.17
24.6450,272.00,282.05,270.74,1.26,53.46
24.6500,272.00,256.41,270.36,1.64,53.77
24.6550,272.00,282.05,270.03,1.97,54.06
24.6600,272.00,256.41,269.75,2.25,54.33
24.6650,272.00,282.05,269.53,2.47,54.57
24.6700,272.00,256.41,269.36,2.64,54.78
24.6750,272.00,282.05,269.25,2.75,54.96
24.6800,272.00,282.05,269.69,2.31,54.68
24.6850,272.00,256.41,270.45,1.55,54.09
24.6900,272.00,282.05,270.84,1.16,53.76
24.6950,272.00,256.41,270.96,1.04,53.64
24.7000,272.00,282.05,270.90,1.10,53.66
24.7050,272.00,256.41,270.72,1.28,53.78
24.7100,272.00,282.05,270.49,1.51,53.96
24.7150,272.00,256.41,270.24,1.76,54.17
24.7200,272.00,282.05,270.00,2.00,54.39
24.7250,272.00,256.41,269.79,2.21,54.61
24.7300,272.00,282.05,269.60,2.40,54.82
24.7350,272.00,256.41,269.45,2.55,55.01
24.7400,272.00,282.05,269.34,2.66,55.18
24.7450,272.00,256.41,269.26,2.74,55.33
24.7500,272.00,282.05,269.21,2.79,55.46
24.7550,272.00,282.05,269.69,2.31,55.14
24.7600,272.00,256.41,270.48,1.52,54.53
24.7650,272.00,282.05,270.88,1.12,54.19
24.7700,272.00,256.41,271.01,0.99,54.05
24.7750,272.00,282.05,270.95,1.05,54.07
24.7800,272.00,256.41,270.77,1.23,54.19
24.7850,272.00,282.05,270.53,1.47,54.37
24.7900,272.00,282.05,270.79,1.21,54.15
24.7950,272.00,256.41,271.35,0.65,53.65
24.8000,272.00,282.05,271.53,0.47,53.43
24.8050,272.00,256.41,271.47,0.53,53.42
24.8100,272.00,282.05,271.25,0.75,53.54
24.8150,272.00,256.41,270.94,1.06,53.74
24.8200,272.00,282.05,270.61,1.39,53.99
24.8250,272.00,282.05,270.80,1.20,53.82
24.8300,272.00,256.41,271.31,0.69,53.37
24.8350,272.00,282.05,271.47,0.53,53.17
24.8400,272.00,256.41,271.40,0.60,53.17
24.8450,272.00,282.05,271.17,0.83,53.30
24.8500,272.00,256.41,270.87,1.13,53.51
24.8550,272.00,282.05,270.55,1.45,53.76
24.8600,272.00,256.41,270.24,1.76,54.02
24.8650,272.00,282.05,269.95,2.05,54.28
24.8700,272.00,256.41,269.72,2.28,54.52
24.8750,272.00,282.05,269.52,2.48,54.74
24.8800,272.00,282.05,269.89,2.11,54.50
24.8850,272.00,256.41,270.59,1.41,53.95
24.8900,272.00,282.05,270.93,1.07,53.65
24.8950,272.00,256.41,271.01,0.99,53.55
24.9000,272.00,282.05,270.92,1.08,53.59
24.9050,272.00,256.41,270.72,1.28,53.73
24.9100,272.00,282.05,270.48,1.52,53.92
24.9150,272.00,256.41,270.22,1.78,54.14
24.9200,272.00,282.05,269.98,2.02,54.37
24.9250,272.00,256.41,269.76,2.24,54.59
24.9300,272.00,282.05,269.58,2.42,54.80
24.9350,272.00,282.05,269.95,2.05,54.55
24.9400,272.00,256.41,270.64,1.36,54.00
24.9450,272.00,282.05,270.98,1.02,53.71
24.9500,272.00,256.41,271.05,0.95,53.61
24.9550,272.00,282.05,270.95,1.05,53.66
24.9600,272.00,256.41,270.75,1.25,53.80
24.9650,272.00,282.05,270.50,1.50,53.99
24.9700,272.00,256.41,270.23,1.77,54.22
24.9750,272.00,282.05,269.98,2.02,54.45
24.9800,272.00,256.41,269.76,2.24,54.67
24.9850,272.00,282.05,269.58,2.42,54.88
24.9900,272.00,256.41,269.43,2.57,55.07
24.9950,272.00,282.05,269.32,2.68,55.24
25.0000,272.00,256.41,269.25,2.75,55.39
25.0050,272.00,282.05,269.19,2.81,55.52
25.0100,272.00,282.05,269.68,2.32,55.20
25.0150,272.00,256.41,270.47,1.53,54.58
25.0200,272.00,282.05,270.88,1.12,54.24
25.0250,272.00,256.41,271.01,0.99,54.10
25.0300,272.00,282.05,270.95,1.05,54.12
25.0350,272.00,256.41,270.77,1.23,54.23
25.0400,272.00,282.05,270.53,1.47,54.42
25.0450,272.00,282.05,270.79,1.21,54.19
25.0500,272.00,256.41,271.35,0.65,53.70
25.0550,272.00,282.05,271.53,0.47,53.48
25.0600,272.00,282.05,271.98,0.02,53.03
25.0650,272.00,256.41,272.56,-0.56,52.43
25.0700,272.00,256.41,272.16,-0.16,52.63
25.0750,272.00,282.05,271.14,0.86,53.37
25.0800,272.00,282.05,270.85,1.15,53.57
25.0850,272.00,256.41,271.05,0.95,53.38
25.0900,272.00,282.05,271.04,0.96,53.36
25.0950,272.00,256.41,270.88,1.12,53.45
25.1000,272.00,282.05,270.65,1.35,53.62
25.1050,272.00,256.41,270.38,1.62,53.84
25.1100,272.00,282.05,270.12,1.88,54.07
25.1150,272.00,282.05,270.40,1.60,53.86
25.1200,272.00,256.41,271.00,1.00,53.36
25.1250,272.00,282.05,271.24,0.76,53.12
25.1300,272.00,256.41,271.23,0.77,53.08
25.1350,272.00,282.05,271.07,0.93,53.17
25.1400,272.00,256.41,270.81,1.19,53.34
25.1450,272.00,282.05,270.52,1.48,53.57
25.1500,272.00,256.41,270.23,1.77,53.81
25.1550,272.00,282.05,269.97,2.03,54.06
25.1600,272.00,256.41,269.74,2.26,54.29
25.1650,272.00,282.05,269.55,2.45,54.51
25.1700,272.00,256.41,269.40,2.60,54.70
25.1750,272.00,282.05,269.30,2.70,54.87
25.1800,272.00,256.41,269.22,2.78,55.02
25.1850,272.00,282.05,269.17,2.83,55.15
25.1900,272.00,256.41,269.15,2.85,55.26
25.1950,272.00,282.05,269.14,2.86,55.37
25.2000,272.00,256.41,269.14,2.86,55.46
25.2050,272.00,282.05,269.15,2.85,55.55
25.2100,272.00,282.05,269.67,2.33,55.20
25.2150,272.00,256.41,270.49,1.51,54.56
