Tempo(s),PWM_Aplicado(%),RPM_M1_Raw,RPM_M1_Filt
15.5850,69,282.05,286.87
15.5900,69,307.69,286.65
15.5950,69,282.05,287.16
15.6000,69,282.05,287.60
15.6050,69,282.05,287.43
15.6100,69,282.05,286.89
15.6150,69,307.69,286.67
15.6200,69,282.05,287.19
15.6250,69,282.05,287.62
15.6300,69,282.05,287.45
15.6350,69,282.05,286.91
15.6400,69,307.69,286.69
15.6450,69,282.05,287.20
15.6500,69,282.05,287.63
15.6550,69,282.05,287.46
15.6600,69,282.05,286.92
15.6650,69,282.05,286.18
15.6700,69,307.69,285.89
15.6750,69,282.05,286.42
15.6800,69,282.05,286.93
15.6850,69,282.05,286.86
15.6900,69,307.69,286.95
15.6950,69,282.05,287.64
15.7000,69,282.05,288.15
15.7050,69,282.05,287.99
15.7100,69,307.69,287.92
15.7150,69,282.05,288.44
15.7200,69,282.05,288.77
15.7250,69,282.05,288.44
15.7300,69,307.69,288.24
15.7350,69,282.05,288.64
15.7400,69,282.05,288.88
15.7450,69,282.05,288.48
15.7500,69,282.05,287.72
15.7550,69,307.69,287.28
15.7600,69,282.05,287.61
15.7650,69,282.05,287.90
15.7700,69,282.05,287.61
15.7750,69,282.05,286.97
15.7800,69,307.69,286.69
15.7850,69,282.05,287.16
15.7900,69,282.05,287.57
15.7950,69,282.05,287.39
15.8000,69,307.69,287.36
15.8050,69,282.05,287.94
15.8100,69,282.05,288.36
15.8150,69,282.05,288.12
15.8200,69,282.05,287.48
15.8250,69,282.05,286.63
15.8300,69,307.69,286.23
15.8350,69,282.05,286.67
15.8400,69,282.05,287.10
15.8450,69,307.69,287.48
15.8500,69,282.05,288.32
15.8550,69,282.05,288.87
15.8600,69,282.05,288.67
15.8650,69,282.05,288.02
15.8700,69,307.69,287.63
15.8750,69,282.05,287.97
15.8800,69,282.05,288.22
15.8850,69,307.69,288.40
15.8900,69,282.05,289.04
15.8950,69,282.05,289.40
15.9000,69,282.05,289.04
15.9050,69,282.05,288.25
15.9100,69,307.69,287.76
15.9150,69,282.05,288.02
15.9200,69,282.05,288.22
15.9250,69,307.69,288.37
15.9300,69,282.05,288.98
15.9350,69,282.05,289.34
15.9400,69,282.05,288.98
15.9450,69,282.05,288.19
15.9500,69,307.69,287.71
15.9550,69,282.05,287.98
15.9600,69,282.05,288.19
15.9650,69,307.69,288.34
15.9700,69,282.05,288.97
15.9750,69,282.05,289.33
15.9800,69,282.05,288.97
15.9850,69,282.05,288.19
15.9900,69,307.69,287.71
15.9950,69,282.05,287.98
16.0000,69,282.05,288.19
16.0050,69,282.05,287.83
16.0100,69,282.05,287.14
16.0150,69,307.69,286.80
16.0200,69,282.05,287.23
16.0250,69,282.05,287.60
16.0300,69,282.05,287.40
16.0350,69,282.05,286.84
16.0400,69,307.69,286.61
16.0450,69,282.05,287.13
16.0500,69,282.05,287.56
16.0550,69,307.69,287.92
16.0600,69,282.05,288.70
16.0650,69,282.05,289.19
16.0700,69,282.05,288.92
16.0750,69,282.05,288.20
16.0800,69,307.69,287.76
16.0850,69,282.05,288.05
16.0900,69,282.05,288.27
16.0950,69,307.69,288.42
16.1000,69,282.05,289.04
16.1050,69,282.05,289.39
16.1100,69,282.05,289.03
16.1150,69,282.05,288.23
16.1200,69,307.69,287.74
16.1250,69,282.05,288.00
16.1300,69,282.05,288.20
16.1350,69,307.69,288.35
16.1400,69,282.05,288.97
16.1450,69,282.05,289.33
16.1500,69,307.69,289.49
16.1550,69,282.05,290.02
16.1600,69,282.05,290.24
16.1650,69,282.05,289.72
16.1700,69,282.05,288.77
16.1750,69,307.69,288.14
16.1800,69,282.05,288.27
16.1850,69,282.05,288.38
16.1900,69,282.05,287.93
16.1950,69,307.69,287.69
16.2000,69,282.05,288.11
16.2050,69,282.05,288.41
16.2100,69,282.05,288.09
16.2150,69,307.69,287.92
16.2200,69,282.05,288.36
16.2250,69,282.05,288.66
16.2300,69,282.05,288.32
16.2350,69,282.05,287.59
16.2400,69,307.69,287.20
16.2450,69,282.05,287.56
16.2500,69,282.05,287.87
16.2550,69,307.69,288.11
16.2600,69,282.05,288.81
16.2650,69,282.05,289.23
16.2700,69,282.05,288.92
16.2750,69,282.05,288.18
16.2800,69,307.69,287.72
16.2850,69,282.05,288.00
16.2900,69,282.05,288.22
16.2950,69,307.69,288.38
16.3000,69,282.05,289.00
16.3050,69,282.05,289.36
16.3100,69,282.05,289.00
16.3150,69,282.05,288.21
16.3200,69,307.69,287.73
16.3250,69,282.05,287.99
16.3300,69,282.05,288.20
16.3350,69,307.69,288.35
16.3400,69,282.05,288.97
16.3450,69,282.05,289.33
16.3500,69,282.05,288.98
16.3550,69,307.69,288.71
16.3600,69,282.05,289.03
16.3650,69,282.05,289.19
16.3700,69,282.05,288.72
16.3750,69,307.69,288.40
16.3800,69,282.05,288.71
16.3850,69,282.05,288.89
16.3900,69,282.05,288.46
16.3950,69,307.69,288.18
16.4000,69,282.05,288.54
16.4050,69,282.05,288.76
16.4100,69,282.05,288.37
16.4150,69,307.69,288.12
16.4200,69,282.05,288.51
16.4250,69,282.05,288.75
16.4300,69,282.05,288.37
16.4350,69,282.05,287.61
16.4400,69,307.69,287.20
16.4450,69,282.05,287.55
16.4500,69,282.05,287.85
16.4550,69,282.05,287.57
16.4600,69,282.05,286.95
16.4650,69,307.69,286.68
16.4700,69,282.05,287.16
16.4750,69,282.05,287.57
16.4800,69,307.69,287.91
16.4850,69,282.05,288.68
16.4900,69,282.05,289.16
16.4950,69,282.05,288.90
16.5000,69,282.05,288.18
16.5050,69,307.69,287.74
16.5100,69,282.05,288.03
16.5150,69,282.05,288.25
16.5200,69,307.69,288.41
16.5250,69,282.05,289.03
16.5300,69,282.05,289.39
16.5350,69,282.05,289.02
16.5400,69,282.05,288.23
16.5450,69,307.69,287.74
16.5500,69,282.05,288.00
16.5550,69,282.05,288.20
16.5600,69,307.69,288.35
16.5650,69,282.05,288.97
16.5700,69,282.05,289.33
16.5750,69,282.05,288.97
16.5800,69,307.69,288.71
16.5850,69,282.05,289.03
16.5900,69,282.05,289.19
16.5950,69,282.05,288.72
16.6000,69,307.69,288.40
16.6050,69,282.05,288.71
16.6100,69,282.05,288.89
16.6150,69,282.05,288.46
16.6200,69,282.05,287.67
16.6250,69,307.69,287.22
16.6300,69,282.05,287.55
16.6350,69,282.05,287.84
16.6400,69,282.05,287.55
16.6450,69,307.69,287.45
16.6500,69,282.05,287.97
16.6550,69,282.05,288.35
16.6600,69,282.05,288.09
16.6650,69,307.69,287.95
16.6700,69,282.05,288.41
16.6750,69,282.05,288.72
16.6800,69,282.05,288.38
16.6850,69,282.05,287.65
16.6900,69,307.69,287.25
16.6950,69,282.05,287.60
16.7000,69,282.05,287.90
16.7050,69,282.05,287.62
16.7100,69,282.05,286.99
16.7150,69,307.69,286.71
16.7200,69,282.05,287.18
16.7250,69,282.05,287.59
16.7300,69,307.69,287.92
16.7350,69,282.05,288.69
16.7400,69,282.05,289.17
16.7450,69,282.05,288.90
16.7500,69,307.69,288.69
16.7550,69,282.05,289.06
16.7600,69,282.05,289.24
16.7650,69,282.05,288.79
16.7700,69,307.69,288.46
16.7750,69,282.05,288.77
16.7800,69,282.05,288.95
16.7850,69,282.05,288.50
16.7900,69,282.05,287.70
16.7950,69,307.69,287.25
16.8000,69,282.05,287.57
16.8050,69,282.05,287.85
16.8100,69,282.05,287.56
16.8150,69,307.69,287.45
16.8200,69,282.05,287.97
16.8250,69,282.05,288.35
16.8300,69,282.05,288.08
16.8350,69,307.69,287.94
16.8400,69,282.05,288.41
16.8450,69,282.05,288.71
16.8500,69,282.05,288.37
16.8550,69,282.05,287.65
16.8600,69,307.69,287.25
16.8650,69,282.05,287.60
16.8700,69,282.05,287.90
16.8750,69,282.05,287.62
16.8800,69,282.05,286.99
16.8850,69,307.69,286.71
16.8900,69,282.05,287.18
16.8950,69,282.05,287.59
16.9000,69,282.05,287.41
16.9050,69,307.69,287.37
16.9100,69,282.05,287.95
16.9150,69,282.05,288.37
16.9200,69,282.05,288.12
16.9250,69,307.69,288.00
16.9300,69,282.05,288.47
16.9350,69,282.05,288.77
16.9400,69,307.69,288.94
16.9450,69,282.05,289.52
16.9500,69,282.05,289.81
16.9550,69,282.05,289.37
16.9600,69,282.05,288.51
16.9650,69,307.69,287.94
16.9700,69,282.05,288.14
16.9750,69,282.05,288.29
16.9800,69,282.05,287.89
16.9850,69,307.69,287.68
16.9900,69,282.05,288.12
16.9950,69,282.05,288.43
17.0000,69,282.05,288.12
17.0050,69,307.69,287.94
17.0100,69,282.05,288.39
17.0150,69,282.05,288.68
17.0200,69,307.69,288.85
17.0250,69,282.05,289.44
17.0300,69,282.05,289.74
17.0350,69,282.05,289.32
17.0400,69,282.05,288.46
17.0450,69,307.69,287.91
17.0500,69,282.05,288.12
17.0550,69,282.05,288.28
17.0600,69,282.05,287.88
17.0650,69,282.05,287.16
17.0700,69,307.69,286.80
17.0750,69,282.05,287.22
17.0800,69,282.05,287.59
17.0850,69,282.05,287.38
17.0900,69,307.69,287.33
17.0950,69,282.05,287.91
17.1000,69,282.05,288.32
17.1050,69,282.05,288.08
17.1100,69,307.69,287.96
17.1150,69,282.05,288.44
17.1200,69,282.05,288.74
17.1250,69,282.05,288.40
17.1300,69,307.69,288.19
17.1350,69,282.05,288.59
17.1400,69,282.05,288.84
17.1450,69,282.05,288.45
17.1500,69,307.69,288.20
17.1550,69,282.05,288.58
17.1600,69,282.05,288.81
17.1650,69,282.05,288.42
17.1700,69,307.69,288.17
17.1750,69,282.05,288.55
17.1800,69,282.05,288.78
17.1850,69,282.05,288.39
17.1900,69,307.69,288.15
17.1950,69,282.05,288.53
17.2000,69,282.05,288.77
17.2050,69,307.69,288.90
17.2100,69,282.05,289.46
17.2150,69,282.05,289.74
17.2200,69,282.05,289.31
17.2250,69,282.05,288.44
17.2300,69,307.69,287.89
17.2350,69,282.05,288.10
17.2400,69,282.05,288.26
17.2450,69,307.69,288.38
17.2500,69,282.05,288.98
17.2550,69,282.05,289.32
17.2600,69,282.05,288.96
17.2650,69,282.05,288.17
17.2700,69,307.69,287.69
17.2750,69,282.05,287.95
17.2800,69,282.05,288.17
17.2850,69,282.05,287.81
17.2900,69,282.05,287.12
17.2950,69,307.69,286.79
17.3000,69,282.05,287.22
17.3050,69,282.05,287.60
17.3100,69,307.69,287.91
17.3150,69,282.05,288.67
17.3200,69,282.05,289.14
17.3250,69,282.05,288.87
17.3300,69,282.05,288.15
17.3350,69,307.69,287.72
17.3400,69,282.05,288.01
17.3450,69,282.05,288.24
17.3500,69,307.69,288.40
17.3550,69,282.05,289.02
17.3600,69,282.05,289.38
17.3650,69,282.05,289.02
17.3700,69,282.05,288.23
17.3750,69,307.69,287.74
17.3800,69,282.05,288.00
17.3850,69,282.05,288.20
17.3900,69,307.69,288.35
17.3950,69,282.05,288.97
17.4000,69,282.05,289.33
17.4050,69,282.05,288.98
17.4100,69,307.69,288.71
17.4150,69,282.05,289.03
17.4200,69,282.05,289.19
17.4250,69,282.05,288.72
17.4300,69,307.69,288.40
17.4350,69,282.05,288.71
17.4400,69,282.05,288.89
17.4450,69,307.69,288.97
17.4500,69,282.05,289.50
17.4550,69,282.05,289.75
17.4600,69,282.05,289.30
17.4650,69,282.05,288.42
17.4700,69,307.69,287.87
17.4750,69,282.05,288.07
17.4800,69,282.05,288.23
17.4850,69,282.05,287.84
17.4900,69,282.05,287.12
17.4950,69,307.69,286.77
17.5000,69,282.05,287.20
17.5050,69,282.05,287.57
17.5100,69,307.69,287.88
17.5150,69,282.05,288.64
17.5200,69,282.05,289.12
17.5250,69,282.05,288.85
17.5300,69,282.05,288.14
17.5350,69,307.69,287.70
17.5400,69,282.05,288.00
17.5450,69,282.05,288.23
17.5500,69,307.69,288.40
17.5550,69,282.05,289.02
17.5600,69,282.05,289.38
17.5650,69,282.05,289.02
17.5700,69,282.05,288.23
17.5750,69,307.69,287.74
17.5800,69,282.05,288.00
17.5850,69,282.05,288.20
17.5900,69,307.69,288.35
17.5950,69,282.05,288.98
17.6000,69,282.05,289.33
17.6050,69,282.05,288.98
17.6100,69,307.69,288.71
17.6150,69,282.05,289.03
17.6200,69,282.05,289.19
17.6250,69,282.05,288.72
17.6300,69,307.69,288.40
17.6350,69,282.05,288.71
17.6400,69,282.05,288.89
17.6450,69,282.05,288.46
17.6500,69,307.69,288.18
17.6550,69,282.05,288.54
17.6600,69,282.05,288.76
17.6650,69,282.05,288.37
17.6700,69,307.69,288.12
17.6750,69,282.05,288.51
17.6800,69,282.05,288.75
17.6850,69,282.05,288.37
17.6900,69,282.05,287.61
17.6950,69,307.69,287.20
17.7000,69,282.05,287.55
17.7050,69,282.05,287.85
17.7100,69,307.69,288.09
17.7150,69,282.05,288.79
17.7200,69,282.05,289.21
17.7250,69,282.05,288.91
17.7300,69,282.05,288.16
17.7350,69,307.69,287.71
17.7400,69,282.05,287.99
17.7450,69,282.05,288.21
17.7500,69,282.05,287.86
17.7550,69,307.69,287.68
17.7600,69,282.05,288.14
17.7650,69,282.05,288.47
17.7700,69,282.05,288.16
17.7750,69,307.69,287.98
17.7800,69,282.05,288.43
17.7850,69,282.05,288.71
17.7900,69,307.69,288.88
17.7950,69,282.05,289.46
17.8000,69,282.05,289.76
17.8050,69,307.69,289.84
17.8100,69,282.05,290.30
17.8150,69,282.05,290.45
17.8200,69,282.05,289.87
17.8250,69,282.05,288.87
17.8300,69,307.69,288.19
17.8350,69,282.05,288.30
17.8400,69,282.05,288.38
17.8450,69,282.05,287.92
17.8500,69,307.69,287.67
17.8550,69,282.05,288.09
17.8600,69,282.05,288.39
17.8650,69,282.05,288.07
17.8700,69,307.69,287.90
17.8750,69,282.05,288.35
17.8800,69,282.05,288.65
17.8850,69,307.69,288.82
17.8900,69,282.05,289.42
17.8950,69,282.05,289.73
17.9000,69,282.05,289.31
17.9050,69,282.05,288.46
17.9100,69,307.69,287.91
17.9150,69,282.05,288.12
17.9200,69,282.05,288.28
17.9250,69,282.05,287.88
17.9300,69,282.05,287.16
17.9350,69,307.69,286.80
17.9400,69,282.05,287.22
17.9450,69,282.05,287.59
17.9500,69,307.69,287.89
17.9550,69,282.05,288.65
17.9600,69,282.05,289.12
17.9650,69,282.05,288.85
17.9700,69,307.69,288.65
17.9750,69,282.05,289.02
17.9800,69,282.05,289.21
17.9850,69,282.05,288.76
17.9900,69,307.69,288.45
17.9950,69,282.05,288.76
18.0000,29,282.05,288.94
18.0050,29,282.05,288.50
18.0100,29,282.05,287.70
18.0150,29,307.69,287.25
18.0200,29,256.41,287.06
18.0250,29,282.05,286.02
18.0300,29,282.05,284.52
18.0350,29,282.05,283.35
18.0400,29,256.41,281.99
18.0450,29,282.05,280.09
18.0500,29,256.41,278.00
18.0550,29,256.41,275.44
18.0600,29,282.05,272.78
18.0650,29,256.41,270.80
18.0700,29,256.41,268.88
18.0750,29,256.41,266.65
18.0800,29,256.41,264.40
18.0850,29,256.41,262.31
18.0900,29,230.77,259.98
18.0950,29,256.41,257.17
18.1000,29,256.41,254.79
18.1050,29,230.77,252.88
18.1100,29,230.77,250.40
18.1150,29,256.41,247.74
18.1200,29,230.77,245.70
18.1250,29,230.77,243.71
18.1300,29,256.41,241.91
18.1350,29,230.77,240.89
18.1400,29,230.77,239.94
18.1450,29,230.77,238.59
18.1500,29,230.77,237.10
18.1550,29,205.13,235.12
18.1600,29,230.77,232.47
18.1650,29,230.77,230.12
18.1700,29,205.13,228.15
18.1750,29,230.77,226.06
18.1800,29,205.13,224.08
18.1850,29,230.77,222.31
18.1900,29,205.13,220.83
18.1950,29,230.77,219.64
18.2000,29,205.13,218.75
18.2050,29,205.13,217.60
18.2100,29,205.13,215.85
18.2150,29,230.77,214.39
18.2200,29,205.13,213.74
18.2250,29,205.13,213.14
18.2300,29,205.13,212.12
18.2350,29,205.13,210.90
18.2400,29,205.13,209.65
18.2450,29,179.49,207.98
18.2500,29,205.13,205.64
18.2550,29,205.13,203.59
18.2600,29,205.13,202.39
18.2650,29,179.49,201.33
18.2700,29,205.13,199.93
18.2750,29,205.13,198.93
18.2800,29,179.49,198.27
18.2850,29,179.49,196.86
18.2900,29,205.13,195.07
18.2950,29,179.49,193.70
18.3000,29,205.13,192.71
18.3050,29,179.49,192.04
18.3100,29,179.49,191.12
18.3150,29,179.49,189.60
18.3200,29,205.13,188.32
18.3250,29,179.49,187.82
18.3300,29,179.49,187.35
18.3350,29,179.49,186.41
18.3400,29,179.49,185.26
18.3450,29,179.49,184.05
18.3500,29,179.49,182.91
18.3550,29,179.49,181.91
18.3600,29,179.49,181.07
18.3650,29,179.49,180.40
18.3700,29,179.49,179.90
18.3750,29,153.85,179.03
18.3800,29,179.49,177.48
18.3850,29,179.49,176.13
18.3900,29,153.85,175.02
18.3950,29,179.49,173.64
18.4000,29,179.49,172.71
18.4050,29,153.85,172.14
18.4100,29,179.49,171.33
18.4150,29,153.85,170.44
18.4200,29,179.49,169.57
18.4250,29,153.85,168.78
18.4300,29,179.49,168.10
18.4350,29,153.85,167.55
18.4400,29,179.49,167.12
18.4450,29,153.85,166.81
18.4500,29,153.85,166.09
18.4550,29,179.49,165.16
18.4600,29,153.85,164.68
18.4650,29,153.85,164.02
18.4700,29,153.85,162.78
18.4750,29,179.49,161.78
18.4800,29,153.85,161.53
18.4850,29,153.85,161.27
18.4900,29,153.85,160.51
18.4950,29,153.85,159.48
18.5000,29,153.85,158.37
18.5050,29,153.85,157.30
18.5100,29,153.85,156.33
18.5150,29,153.85,155.51
18.5200,29,153.85,154.85
18.5250,29,153.85,154.35
18.5300,29,153.85,153.98
18.5350,29,153.85,153.74
18.5400,29,179.49,154.11
18.5450,29,128.21,154.84
18.5500,29,153.85,154.71
18.5550,29,153.85,154.04
18.5600,29,153.85,153.60
18.5650,29,153.85,153.34
18.5700,29,153.85,153.21
18.5750,29,153.85,153.18
18.5800,29,153.85,153.21
18.5850,29,153.85,153.28
18.5900,29,153.85,153.38
18.5950,29,153.85,153.47
18.6000,29,128.21,153.05
18.6050,29,153.85,151.81
18.6100,29,153.85,150.67
18.6150,29,128.21,149.67
18.6200,29,153.85,148.34
18.6250,29,153.85,147.41
18.6300,29,153.85,147.34
18.6350,29,128.21,147.29
18.6400,29,153.85,146.76
18.6450,29,153.85,146.48
18.6500,29,128.21,146.37
18.6550,29,153.85,145.87
18.6600,29,153.85,145.68
18.6650,29,128.21,145.70
18.6700,29,153.85,145.33
18.6750,29,128.21,144.75
18.6800,29,153.85,144.08
18.6850,29,153.85,143.92
18.6900,29,128.21,144.10
18.6950,29,153.85,143.97
18.7000,29,128.21,143.65
18.7050,29,153.85,143.23
18.7100,29,128.21,142.79
18.7150,29,153.85,142.36
18.7200,29,128.21,141.98
18.7250,29,153.85,141.66
18.7300,29,128.21,141.40
18.7350,29,153.85,141.21
18.7400,29,128.21,141.07
18.7450,29,153.85,140.97
18.7500,29,128.21,140.92
18.7550,29,128.21,140.38
18.7600,29,153.85,139.57
18.7650,29,128.21,139.16
18.7700,29,128.21,138.54
18.7750,29,153.85,137.83
18.7800,29,128.21,137.62
18.7850,29,128.21,137.25
18.7900,29,153.85,136.80
18.7950,29,128.21,136.85
18.8000,29,128.21,136.71
18.8050,29,153.85,136.44
18.8100,29,128.21,136.64
18.8150,29,128.21,136.61
18.8200,29,153.85,136.43
18.8250,29,128.21,136.68
18.8300,29,128.21,136.68
18.8350,29,128.21,135.99
18.8400,29,153.85,135.44
18.8450,29,128.21,135.54
18.8500,29,128.21,135.53
18.8550,29,128.21,134.93
18.8600,29,153.85,134.52
18.8650,29,128.21,134.78
18.8700,29,128.21,134.94
18.8750,29,128.21,134.50
18.8800,29,128.21,133.71
18.8850,29,153.85,133.27
18.8900,29,128.21,133.62
18.8950,29,128.21,133.92
18.9000,29,128.21,133.65
18.9050,29,128.21,133.05
18.9100,29,128.21,132.27
18.9150,29,153.85,131.96
18.9200,29,128.21,132.49
18.9250,29,128.21,133.00
18.9300,29,128.21,132.94
18.9350,29,128.21,132.52
18.9400,29,128.21,131.91
18.9450,29,153.85,131.73
18.9500,29,128.21,132.36
18.9550,29,128.21,132.95
18.9600,29,128.21,132.95
18.9650,29,128.21,132.56
18.9700,29,153.85,132.48
18.9750,29,128.21,133.12
18.9800,29,128.21,133.64
18.9850,29,128.21,133.54
18.9900,29,128.21,133.05
18.9950,29,128.21,132.35
19.0000,29,128.21,131.56
19.0050,29,153.85,131.30
19.0100,29,128.21,131.92
19.0150,29,128.21,132.53
19.0200,29,128.21,132.58
19.0250,29,128.21,132.25
19.0300,29,128.21,131.72
19.0350,29,128.21,131.10
19.0400,29,153.85,130.98
19.0450,29,128.21,131.71
19.0500,29,128.21,132.41
19.0550,29,128.21,132.53
19.0600,29,128.21,132.25
19.0650,29,128.21,131.75
19.0700,29,128.21,131.14
19.0750,29,153.85,131.03
19.0800,29,128.21,131.77
19.0850,29,128.21,132.46
19.0900,29,128.21,132.57
19.0950,29,128.21,132.29
19.1000,29,128.21,131.78
19.1050,29,128.21,131.16
19.1100,29,128.21,130.53
19.1150,29,128.21,129.94
19.1200,29,153.85,129.94
19.1250,29,102.56,130.31
19.1300,29,153.85,130.38
19.1350,29,128.21,130.77
19.1400,29,128.21,131.32
19.1450,29,128.21,131.43
19.1500,29,128.21,131.24
19.1550,29,128.21,130.87
19.1600,29,128.21,130.42
19.1650,29,128.21,129.96
19.1700,29,128.21,129.52
19.1750,29,128.21,129.13
19.1800,29,128.21,128.81
19.1850,29,128.21,128.55
19.1900,29,128.21,128.36
19.1950,29,128.21,128.22
19.2000,29,128.21,128.14
19.2050,29,128.21,128.09
19.2100,29,128.21,128.06
19.2150,29,128.21,128.06
19.2200,29,128.21,128.07
19.2250,29,128.21,128.09
19.2300,29,128.21,128.11
19.2350,29,128.21,128.13
19.2400,29,128.21,128.15
19.2450,29,128.21,128.16
19.2500,29,128.21,128.18
19.2550,29,128.21,128.19
19.2600,29,128.21,128.20
19.2650,29,128.21,128.20
19.2700,29,128.21,128.21
19.2750,29,128.21,128.21
19.2800,29,128.21,128.21
19.2850,29,128.21,128.21
19.2900,29,128.21,128.21
19.2950,29,128.21,128.21
19.3000,29,128.21,128.21
19.3050,29,128.21,128.21
19.3100,29,128.21,128.21
19.3150,29,128.21,128.21
19.3200,29,128.21,128.21
19.3250,29,102.56,127.69
19.3300,29,153.85,126.89
19.3350,29,102.56,126.48
19.3400,29,128.21,125.84
19.3450,29,128.21,125.10
19.3500,29,128.21,124.88
19.3550,29,128.21,125.01
19.3600,29,128.21,125.34
19.3650,29,128.21,125.79
19.3700,29,128.21,126.27
19.3750,29,128.21,126.73
19.3800,29,128.21,127.15
19.3850,29,128.21,127.50
19.3900,29,128.21,127.78
19.3950,29,128.21,128.00
19.4000,29,128.21,128.15
19.4050,29,128.21,128.25
19.4100,29,102.56,127.80
19.4150,29,153.85,127.03
19.4200,29,102.56,126.63
19.4250,29,153.85,126.50
19.4300,29,102.56,126.55
19.4350,29,128.21,126.20
19.4400,29,128.21,125.63
19.4450,29,153.85,125.98
19.4500,29,102.56,126.90
19.4550,29,128.21,127.08
19.4600,29,128.21,126.77
19.4650,29,128.21,126.69
19.4700,29,128.21,126.75
19.4750,29,128.21,126.92
19.4800,29,128.21,127.12
19.4850,29,128.21,127.34
19.4900,29,128.21,127.55
19.4950,29,128.21,127.74
19.5000,29,128.21,127.90
19.5050,29,128.21,128.02
19.5100,29,128.21,128.12
19.5150,29,128.21,128.19
19.5200,29,128.21,128.23
19.5250,29,128.21,128.26
19.5300,29,128.21,128.27
19.5350,29,128.21,128.27
19.5400,29,128.21,128.27
19.5450,29,128.21,128.26
19.5500,29,128.21,128.25
19.5550,29,128.21,128.24
19.5600,29,128.21,128.23
19.5650,29,128.21,128.23
19.5700,29,128.21,128.22
19.5750,29,128.21,128.21
19.5800,29,128.21,128.21
19.5850,29,128.21,128.21
