Tempo(s),PWM_Aplicado(%),RPM_M1,RPM_M1_Filtrado
67.2800,-10,0.0000,0.0000
67.2900,-10,0.0000,0.0000
67.3000,-10,0.0000,0.0000
67.3100,-10,0.0000,-0.0000
67.3200,-10,0.0000,-0.0000
67.3300,-10,0.0000,-0.0000
67.3400,-10,0.0000,0.0000
67.3500,-10,0.0000,0.0000
67.3600,-10,0.0000,0.0000
67.3700,-10,0.0000,-0.0000
67.3800,-10,0.0000,-0.0000
67.3900,-10,0.0000,-0.0000
67.4000,-10,0.0000,0.0000
67.4100,-10,0.0000,0.0000
67.4200,-10,0.0000,-0.0000
67.4300,-10,0.0000,-0.0000
67.4400,-10,0.0000,-0.0000
67.4500,-10,0.0000,0.0000
67.4600,-10,0.0000,0.0000
67.4700,-10,0.0000,0.0000
67.4800,-10,0.0000,-0.0000
67.4900,-10,0.0000,-0.0000
67.5000,-10,0.0000,-0.0000
67.5100,-10,0.0000,0.0000
67.5200,-10,0.0000,0.0000
67.5300,-10,0.0000,-0.0000
67.5400,-10,0.0000,-0.0000
67.5500,-10,0.0000,-0.0000
67.5600,-10,0.0000,0.0000
67.5700,-10,0.0000,0.0000
67.5800,-10,0.0000,0.0000
67.5900,-10,0.0000,-0.0000
67.6000,-10,0.0000,-0.0000
67.6100,-10,0.0000,-0.0000
67.6200,-10,0.0000,0.0000
67.6300,-10,0.0000,0.0000
67.6400,-10,0.0000,-0.0000
67.6500,-10,0.0000,-0.0000
67.6600,-10,0.0000,-0.0000
67.6700,-10,0.0000,0.0000
67.6800,-10,0.0000,0.0000
67.6900,-10,0.0000,0.0000
67.7000,-10,0.0000,-0.0000
67.7100,-10,0.0000,-0.0000
67.7200,-10,0.0000,-0.0000
67.7300,-10,0.0000,0.0000
67.7400,-10,0.0000,0.0000
67.7500,-10,0.0000,-0.0000
67.7600,-10,0.0000,-0.0000
67.7700,-10,0.0000,-0.0000
67.7800,-10,0.0000,0.0000
67.7900,-10,0.0000,0.0000
67.8000,-10,0.0000,0.0000
67.8100,-10,0.0000,-0.0000
67.8200,-10,0.0000,-0.0000
67.8300,-10,0.0000,-0.0000
67.8400,-10,0.0000,0.0000
67.8500,-10,0.0000,0.0000
67.8600,-10,0.0000,-0.0000
67.8700,-10,0.0000,-0.0000
67.8800,-10,0.0000,-0.0000
67.8900,-10,0.0000,0.0000
67.9000,-10,0.0000,0.0000
67.9100,-10,0.0000,0.0000
67.9200,-10,0.0000,-0.0000
67.9300,-10,0.0000,-0.0000
67.9400,-10,0.0000,-0.0000
67.9500,-10,0.0000,0.0000
67.9600,-10,0.0000,0.0000
67.9700,-10,0.0000,-0.0000
67.9800,-10,0.0000,-0.0000
67.9900,-10,0.0000,-0.0000
68.0000,-10,0.0000,0.0000
68.0100,-10,0.0000,0.0000
68.0200,-10,0.0000,0.0000
68.0300,-10,0.0000,-0.0000
68.0400,-10,0.0000,-0.0000
68.0500,-10,0.0000,-0.0000
68.0600,-10,0.0000,0.0000
68.0700,-10,0.0000,0.0000
68.0800,-10,0.0000,-0.0000
68.0900,-10,0.0000,-0.0000
68.1000,-10,0.0000,-0.0000
68.1100,-10,0.0000,0.0000
68.1200,-10,0.0000,0.0000
68.1300,-10,0.0000,0.0000
68.1400,-10,0.0000,-0.0000
68.1500,-10,0.0000,-0.0000
68.1600,-10,0.0000,-0.0000
68.1700,-10,0.0000,0.0000
68.1800,-10,0.0000,0.0000
68.1900,-10,0.0000,-0.0000
68.2000,-10,0.0000,-0.0000
68.2100,-10,0.0000,-0.0000
68.2200,-10,0.0000,0.0000
68.2300,-10,0.0000,0.0000
68.2400,-10,0.0000,0.0000
68.2500,-10,0.0000,-0.0000
68.2600,-10,0.0000,-0.0000
68.2700,-10,0.0000,-0.0000
68.2800,-10,0.0000,0.0000
68.2900,-10,0.0000,0.0000
68.3000,-10,0.0000,-0.0000
68.3100,-10,0.0000,-0.0000
68.3200,-10,0.0000,-0.0000
68.3300,-10,0.0000,0.0000
68.3400,-10,0.0000,0.0000
68.3500,-10,0.0000,0.0000
68.3600,-10,0.0000,-0.0000
68.3700,-10,0.0000,-0.0000
68.3800,-10,0.0000,-0.0000
68.3900,-10,0.0000,0.0000
68.4000,-10,0.0000,0.0000
68.4100,-10,0.0000,-0.0000
68.4200,-10,0.0000,-0.0000
68.4300,-10,0.0000,-0.0000
68.4400,-10,0.0000,0.0000
68.4500,-10,0.0000,0.0000
68.4600,-10,0.0000,0.0000
68.4700,-10,0.0000,-0.0000
68.4800,-10,0.0000,-0.0000
68.4900,-10,0.0000,-0.0000
68.5000,-10,0.0000,0.0000
68.5100,-10,0.0000,0.0000
68.5200,-10,0.0000,-0.0000
68.5300,-10,0.0000,-0.0000
68.5400,-10,0.0000,-0.0000
68.5500,-10,0.0000,0.0000
68.5600,-10,0.0000,0.0000
68.5700,-10,0.0000,0.0000
68.5800,-10,0.0000,-0.0000
68.5900,-10,0.0000,-0.0000
68.6000,-10,0.0000,-0.0000
68.6100,-10,0.0000,0.0000
68.6200,-10,0.0000,0.0000
68.6300,-10,0.0000,0.0000
68.6400,-10,0.0000,-0.0000
68.6500,-10,0.0000,-0.0000
68.6600,-10,0.0000,0.0000
68.6700,-10,0.0000,0.0000
68.6800,-10,0.0000,0.0000
68.6900,-10,0.0000,-0.0000
68.7000,-10,0.0000,-0.0000
68.7100,-10,0.0000,-0.0000
68.7200,-10,0.0000,0.0000
68.7300,-10,0.0000,0.0000
68.7400,-10,0.0000,0.0000
68.7500,-10,0.0000,-0.0000
68.7600,-10,0.0000,-0.0000
68.7700,-10,0.0000,0.0000
68.7800,-10,0.0000,0.0000
68.7900,-10,0.0000,0.0000
68.8000,-10,0.0000,-0.0000
68.8100,-10,0.0000,-0.0000
68.8200,-10,0.0000,-0.0000
68.8300,-10,0.0000,0.0000
68.8400,-10,0.0000,0.0000
68.8500,-10,0.0000,0.0000
68.8600,-10,0.0000,-0.0000
68.8700,-10,0.0000,-0.0000
68.8800,-10,0.0000,0.0000
68.8900,-10,0.0000,0.0000
68.9000,-10,0.0000,0.0000
68.9100,-10,0.0000,-0.0001
68.9200,-10,0.0000,-0.0004
68.9300,-10,0.0000,-0.0003
68.9400,-10,0.0000,0.0013
68.9500,-10,0.0000,0.0041
68.9600,-10,0.0000,0.0010
68.9700,-10,0.0000,-0.0190
68.9800,-10,0.0000,-0.0409
68.9900,-10,0.0000,0.0200
69.0000,-10,0.0000,0.2466
69.0100,-20,0.0000,0.3633
69.0200,-20,0.0000,-0.5740
69.0300,-20,0.0000,-2.9384
69.0400,-20,-12.8200,-5.4076
69.0500,-20,0.0000,-7.4064
69.0600,-20,-12.8200,-9.8807
69.0700,-20,-12.8200,-12.2673
69.0800,-20,-12.8200,-13.2291
69.0900,-20,-12.8200,-13.0466
69.1000,-20,-12.8200,-12.5684
69.1100,-20,-12.8200,-12.3689
69.1200,-20,-12.8200,-13.4137
69.1300,-20,-12.8200,-16.0718
69.1400,-20,-25.6400,-18.6235
69.1500,-20,-12.8200,-19.3713
69.1600,-20,-25.6400,-19.0834
69.1700,-20,-12.8200,-19.8408
69.1800,-20,-25.6400,-22.4132
69.1900,-20,-25.6400,-25.0700
69.2000,-20,-25.6400,-26.0097
69.2100,-20,-25.6400,-25.6178
69.2200,-20,-25.6400,-25.3126
69.2300,-20,-25.6400,-26.4383
69.2400,-20,-25.6400,-28.9863
69.2500,-20,-38.4600,-30.4786
69.2600,-20,-25.6400,-29.7851
69.2700,-20,-25.6400,-29.4776
69.2800,-20,-38.4600,-30.9710
69.2900,-20,-25.6400,-33.1283
69.3000,-20,-38.4600,-34.6237
69.3100,-20,-38.4600,-34.3195
69.3200,-20,-25.6400,-33.6226
69.3300,-20,-38.4600,-35.0928
69.3400,-20,-38.4600,-37.6160
69.3500,-20,-38.4600,-38.8079
69.3600,-20,-38.4600,-38.7539
69.3700,-20,-38.4600,-38.4986
69.3800,-20,-38.4600,-38.4126
69.3900,-20,-38.4600,-38.4365
69.4000,-20,-38.4600,-38.4849
69.4100,-20,-38.4600,-38.5115
69.4200,-20,-38.4600,-38.4210
69.4300,-20,-38.4600,-38.1430
69.4400,-20,-38.4600,-38.0697
69.4500,-20,-38.4600,-39.3421
69.4600,-20,-38.4600,-42.1158
69.4700,-20,-51.2800,-43.6471
69.4800,-20,-38.4600,-41.7867
69.4900,-20,-38.4600,-38.9744
69.5000,-20,-38.4600,-38.8854
69.5100,-20,-38.4600,-41.4473
69.5200,-20,-51.2800,-43.2769
69.5300,-20,-38.4600,-43.0269
69.5400,-20,-38.4600,-42.9423
69.5500,-20,-51.2800,-43.0254
69.5600,-20,-38.4600,-41.3260
69.5700,-20,-38.4600,-39.8455
69.5800,-20,-38.4600,-41.3859
69.5900,-20,-51.2800,-44.2392
69.6000,-20,-38.4600,-45.3817
69.6100,-20,-51.2800,-44.1779
69.6200,-20,-38.4600,-42.2988
69.6300,-20,-38.4600,-42.2121
69.6400,-20,-51.2800,-43.8444
69.6500,-20,-38.4600,-45.0119
69.6600,-20,-51.2800,-45.1234
69.6700,-20,-38.4600,-44.9340
69.6800,-20,-51.2800,-44.8399
69.6900,-20,-38.4600,-44.8478
69.7000,-20,-51.2800,-44.8917
69.7100,-20,-38.4600,-44.9203
69.7200,-20,-51.2800,-44.8332
69.7300,-20,-38.4600,-44.5561
69.7400,-20,-51.2800,-44.4746
69.7500,-20,-38.4600,-45.7275
69.7600,-20,-51.2800,-48.5059
69.7700,-20,-51.2800,-50.1455
69.7800,-20,-51.2800,-48.4648
69.7900,-20,-38.4600,-45.4391
69.8000,-20,-51.2800,-44.0292
69.8100,-20,-38.4600,-45.1888
69.8200,-20,-51.2800,-48.3233
69.8300,-20,-51.2800,-51.0775
69.8400,-20,-51.2800,-50.8933
69.8500,-20,-51.2800,-48.2475
69.8600,-20,-38.4600,-46.4631
69.8700,-20,-51.2800,-46.7598
69.8800,-20,-51.2800,-46.7620
69.8900,-20,-38.4600,-46.3994
69.9000,-20,-51.2800,-48.0218
69.9100,-20,-51.2800,-50.7733
69.9200,-20,-51.2800,-52.0149
69.9300,-20,-51.2800,-50.7128
69.9400,-20,-51.2800,-47.7051
69.9500,-20,-38.4600,-45.9876
69.9600,-20,-51.2800,-47.5964
69.9700,-20,-51.2800,-50.4596
69.9800,-20,-51.2800,-51.9868
69.9900,-20,-51.2800,-51.9838
70.0000,-20,-51.2800,-50.4594
70.0100,-20,-51.2800,-47.6209
70.0200,-20,-38.4600,-46.0342
70.0300,-20,-51.2800,-47.6662
70.0400,-20,-51.2800,-50.4008
70.0500,-20,-51.2800,-51.6253
70.0600,-20,-51.2800,-51.6312
70.0700,-20,-51.2800,-51.6309
70.0800,-20,-51.2800,-51.6228
70.0900,-20,-51.2800,-50.3957
70.1000,-20,-51.2800,-47.6680
70.1100,-20,-38.4600,-46.0641
70.1200,-20,-51.2800,-47.6680
70.1300,-20,-51.2800,-50.3956
70.1400,-20,-51.2800,-51.6229
70.1500,-20,-51.2800,-51.6314
70.1600,-20,-51.2800,-51.6316
70.1700,-20,-51.2800,-51.6233
70.1800,-20,-51.2800,-50.3954
70.1900,-20,-51.2800,-47.6659
70.2000,-20,-38.4600,-46.0610
70.2100,-20,-51.2800,-47.6729
70.2200,-20,-51.2800,-50.4205
70.2300,-20,-51.2800,-51.6447
70.2400,-20,-51.2800,-51.5451
70.2500,-20,-51.2800,-51.3579
70.2600,-20,-51.2800,-51.5475
70.2700,-20,-51.2800,-51.6501
70.2800,-20,-51.2800,-50.4207
70.2900,-20,-51.2800,-47.6462
70.3000,-20,-38.4600,-46.0093
70.3100,-20,-51.2800,-47.7045
70.3200,-20,-51.2800,-50.7325
70.3300,-20,-51.2800,-52.0620
70.3400,-20,-51.2800,-50.7380
70.3500,-20,-51.2800,-47.7048
70.3600,-20,-38.4600,-45.9824
70.3700,-20,-51.2800,-47.5964
70.3800,-20,-51.2800,-50.4647
70.3900,-20,-51.2800,-51.9872
70.4000,-20,-51.2800,-51.9590
70.4100,-20,-51.2800,-50.4126
70.4200,-20,-51.2800,-47.6599
70.4300,-20,-38.4600,-46.3465
70.4400,-20,-51.2800,-48.0559
70.4500,-20,-51.2800,-49.5413
70.4600,-20,-51.2800,-48.0132
70.4700,-20,-38.4600,-46.4104
70.4800,-20,-51.2800,-48.0172
70.4900,-20,-51.2800,-50.7392
70.5000,-20,-51.2800,-50.7394
70.5100,-20,-51.2800,-48.0176
70.5200,-20,-38.4600,-46.4102
70.5300,-20,-51.2800,-48.0111
70.5400,-20,-51.2800,-49.5382
70.5500,-20,-51.2800,-48.0607
70.5600,-20,-38.4600,-46.3715
70.5700,-20,-51.2800,-47.6823
70.5800,-20,-51.2800,-50.3270
70.5900,-20,-51.2800,-51.6834
70.6000,-20,-51.2800,-51.9044
70.6100,-20,-51.2800,-51.7159
70.6200,-20,-51.2800,-50.3808
70.6300,-20,-51.2800,-47.6410
70.6400,-20,-38.4600,-46.0288
70.6500,-20,-51.2800,-47.6238
70.6600,-20,-51.2800,-50.4615
70.6700,-20,-51.2800,-51.9842
70.6800,-20,-51.2800,-51.9868
70.6900,-20,-51.2800,-50.4592
70.7000,-20,-51.2800,-47.5943
70.7100,-20,-38.4600,-45.9845
70.7200,-20,-51.2800,-47.7101
70.7300,-20,-51.2800,-50.7381
70.7400,-20,-51.2800,-52.0371
70.7500,-20,-51.2800,-50.6857
70.7600,-20,-51.2800,-47.7436
70.7700,-20,-38.4600,-46.3217
70.7800,-20,-51.2800,-48.0364
70.7900,-20,-51.2800,-49.5616
70.8000,-20,-51.2800,-48.0362
70.8100,-20,-38.4600,-46.3213
70.8200,-20,-51.2800,-47.7438
70.8300,-20,-51.2800,-50.6878
70.8400,-20,-51.2800,-52.0401
70.8500,-20,-51.2800,-50.7332
70.8600,-20,-51.2800,-47.6853
70.8700,-20,-38.4600,-45.9627
70.8800,-20,-51.2800,-47.6801
70.8900,-20,-51.2800,-50.7326
70.9000,-20,-51.2800,-52.0646
70.9100,-20,-51.2800,-50.7348
70.9200,-20,-51.2800,-47.7068
70.9300,-20,-38.4600,-46.0120
70.9400,-20,-51.2800,-47.6411
70.9500,-20,-51.2800,-50.3959
70.9600,-20,-51.2800,-51.6283
70.9700,-20,-51.2800,-51.6333
70.9800,-20,-51.2800,-51.6312
70.9900,-20,-51.2800,-51.6229
71.0000,-20,-51.2800,-50.3958
71.0100,-20,-51.2800,-47.6662
71.0200,-20,-38.4600,-46.0592
71.0300,-20,-51.2800,-47.6680
71.0400,-20,-51.2800,-50.4205
71.0500,-20,-51.2800,-51.6697
71.0600,-20,-51.2800,-51.5923
71.0700,-20,-51.2800,-51.3191
71.0800,-20,-51.2800,-51.2333
71.0900,-20,-51.2800,-51.2551
71.1000,-20,-51.2800,-51.2799
71.1100,-20,-51.2800,-51.2849
71.1200,-20,-51.2800,-51.2818
71.1300,-20,-51.2800,-51.2797
71.1400,-20,-51.2800,-51.2795
71.1500,-20,-51.2800,-51.2798
71.1600,-20,-51.2800,-51.2802
71.1700,-20,-51.2800,-51.2805
71.1800,-20,-51.2800,-51.2803
71.1900,-20,-51.2800,-51.2782
71.2000,-20,-51.2800,-51.2751
71.2100,-20,-51.2800,-51.2801
71.2200,-20,-51.2800,-51.3049
71.2300,-20,-51.2800,-51.3267
71.2400,-20,-51.2800,-51.2410
71.2500,-20,-51.2800,-50.9676
71.2600,-20,-51.2800,-50.8899
71.2700,-20,-51.2800,-52.1392
71.2800,-20,-51.2800,-54.8938
71.2900,-20,-64.1000,-56.5057
71.3000,-20,-51.2800,-54.8938
71.3100,-20,-51.2800,-52.1392
71.3200,-20,-51.2800,-50.8899
71.3300,-20,-51.2800,-50.9676
71.3400,-20,-51.2800,-51.2410
71.3500,-20,-51.2800,-51.3267
71.3600,-20,-51.2800,-51.3049
71.3700,-20,-51.2800,-51.2801
71.3800,-20,-51.2800,-51.2751
71.3900,-20,-51.2800,-51.2782
71.4000,-20,-51.2800,-51.2803
71.4100,-20,-51.2800,-51.2805
71.4200,-20,-51.2800,-51.2801
71.4300,-20,-51.2800,-51.2800
71.4400,-20,-51.2800,-51.2800
71.4500,-20,-51.2800,-51.2799
71.4600,-20,-51.2800,-51.2795
71.4700,-20,-51.2800,-51.2797
71.4800,-20,-51.2800,-51.2818
71.4900,-20,-51.2800,-51.2849
71.5000,-20,-51.2800,-51.2799
71.5100,-20,-51.2800,-51.2551
71.5200,-20,-51.2800,-51.2333
71.5300,-20,-51.2800,-51.3191
71.5400,-20,-51.2800,-51.5923
71.5500,-20,-51.2800,-51.6697
71.5600,-20,-51.2800,-50.4205
71.5700,-20,-51.2800,-47.6680
71.5800,-20,-38.4600,-46.0592
71.5900,-20,-51.2800,-47.6662
71.6000,-20,-51.2800,-50.3959
71.6100,-20,-51.2800,-51.6234
71.6200,-20,-51.2800,-51.6315
71.6300,-20,-51.2800,-51.6315
71.6400,-20,-51.2800,-51.6234
71.6500,-20,-51.2800,-50.3959
71.6600,-20,-51.2800,-47.6662
71.6700,-20,-38.4600,-46.0592
71.6800,-20,-51.2800,-47.6680
71.6900,-20,-51.2800,-50.4205
71.7000,-20,-51.2800,-51.6697
71.7100,-20,-51.2800,-51.5923
71.7200,-20,-51.2800,-51.3191
71.7300,-20,-51.2800,-51.2333
71.7400,-20,-51.2800,-51.2551
71.7500,-20,-51.2800,-51.2799
71.7600,-20,-51.2800,-51.2849
71.7700,-20,-51.2800,-51.2818
71.7800,-20,-51.2800,-51.2797
71.7900,-20,-51.2800,-51.2795
71.8000,-20,-51.2800,-51.2799
71.8100,-20,-51.2800,-51.2800
71.8200,-20,-51.2800,-51.2800
71.8300,-20,-51.2800,-51.2800
71.8400,-20,-51.2800,-51.2800
71.8500,-20,-51.2800,-51.2800
71.8600,-20,-51.2800,-51.2800
71.8700,-20,-51.2800,-51.2800
71.8800,-20,-51.2800,-51.2800
71.8900,-20,-51.2800,-51.2800
71.9000,-20,-51.2800,-51.2799
71.9100,-20,-51.2800,-51.2800
71.9200,-20,-51.2800,-51.2805
71.9300,-20,-51.2800,-51.2807
71.9400,-20,-51.2800,-51.2789
71.9500,-20,-51.2800,-51.2741
71.9600,-20,-51.2800,-51.2747
71.9700,-20,-51.2800,-51.2999
71.9800,-20,-51.2800,-51.3448
71.9900,-20,-51.2800,-51.3008
72.0000,-20,-51.2800,-50.9886
72.0100,-30,-51.2800,-50.6238
72.0200,-30,-51.2800,-51.5300
72.0300,-30,-51.2800,-55.1029
72.0400,-30,-64.1000,-60.0114
72.0500,-30,-64.1000,-63.2354
72.0600,-30,-64.1000,-64.9786
72.0700,-30,-64.1000,-68.2472
72.0800,-30,-76.9200,-73.1183
72.0900,-30,-76.9200,-76.3839
72.1000,-30,-76.9200,-76.9217
72.1100,-30,-76.9200,-77.4406
72.1200,-30,-76.9200,-80.6763
72.1300,-30,-89.7400,-85.6070
72.1400,-30,-89.7400,-89.1270
72.1500,-30,-89.7400,-91.0323
72.1600,-30,-89.7400,-93.2774
72.1700,-30,-102.5600,-95.5123
72.1800,-30,-89.7400,-96.2460
72.1900,-30,-102.5600,-96.0344
72.2000,-30,-89.7400,-96.7466
72.2100,-30,-102.5600,-99.0441
72.2200,-30,-102.5600,-101.5384
72.2300,-30,-102.5600,-103.5819
72.2400,-30,-102.5600,-106.0814
72.2500,-30,-115.3800,-108.3791
72.2600,-30,-102.5600,-109.0662
72.2700,-30,-115.3800,-108.8079
72.2800,-30,-102.5600,-109.5824
72.2900,-30,-115.3800,-112.1327
72.3000,-30,-115.3800,-114.7643
72.3100,-30,-115.3800,-115.7884
72.3200,-30,-115.3800,-115.6715
72.3300,-30,-115.3800,-115.4453
72.3400,-30,-115.3800,-115.3156
72.3500,-30,-115.3800,-115.0921
72.3600,-30,-115.3800,-114.9726
72.3700,-30,-115.3800,-115.9774
72.3800,-30,-115.3800,-118.5871
72.3900,-30,-128.2100,-121.1972
72.4000,-30,-115.3800,-122.2041
72.4100,-30,-128.2100,-122.0875
72.4200,-30,-115.3800,-121.8591
72.4300,-30,-128.2100,-121.7059
72.4400,-30,-115.3800,-121.4601
72.4500,-30,-128.2100,-121.4260
72.4600,-30,-115.3800,-122.7066
72.4700,-30,-128.2100,-125.3992
72.4800,-30,-128.2100,-126.7571
72.4900,-30,-128.2100,-124.9771
72.5000,-30,-115.3800,-123.2007
72.5100,-30,-128.2100,-124.6516
72.5200,-30,-128.2100,-127.6176
72.5300,-30,-128.2100,-128.9686
72.5400,-30,-128.2100,-127.6594
72.5500,-30,-128.2100,-124.6375
72.5600,-30,-115.3800,-122.9601
72.5700,-30,-128.2100,-124.6130
72.5800,-30,-128.2100,-127.3057
72.5900,-30,-128.2100,-128.2930
72.6000,-30,-128.2100,-128.1597
72.6100,-30,-128.2100,-129.1550
72.6200,-30,-128.2100,-131.7358
72.6300,-30,-141.0300,-133.0938
72.6400,-30,-128.2100,-131.4339
72.6500,-30,-128.2100,-129.9565
72.6600,-30,-128.2100,-131.4777
72.6700,-30,-141.0300,-133.0842
72.6800,-30,-128.2100,-131.4951
72.6900,-30,-128.2100,-128.7680
72.7000,-30,-128.2100,-128.6652
72.7100,-30,-128.2100,-131.2222
72.7200,-30,-141.0300,-133.0439
72.7300,-30,-128.2100,-132.6893
72.7400,-30,-128.2100,-132.4193
72.7500,-30,-141.0300,-132.6980
72.7600,-30,-128.2100,-132.3251
72.7700,-30,-128.2100,-132.3501
72.7800,-30,-141.0300,-132.7496
72.7900,-30,-128.2100,-132.3804
72.8000,-30,-128.2100,-132.3738
72.8100,-30,-141.0300,-132.6564
72.8200,-30,-128.2100,-132.1013
72.8300,-30,-128.2100,-132.3013
72.8400,-30,-141.0300,-133.9333
72.8500,-30,-128.2100,-134.8813
72.8600,-30,-141.0300,-133.8224
72.8700,-30,-128.2100,-132.0214
72.8800,-30,-128.2100,-132.0241
72.8900,-30,-141.0300,-133.9114
72.9000,-30,-128.2100,-135.1487
72.9100,-30,-141.0300,-134.0117
72.9200,-30,-128.2100,-131.0719
72.9300,-30,-128.2100,-129.3712
72.9400,-30,-128.2100,-130.9873
72.9500,-30,-141.0300,-133.7544
72.9600,-30,-128.2100,-134.9915
72.9700,-30,-141.0300,-134.9093
72.9800,-30,-128.2100,-134.7231
72.9900,-30,-141.0300,-134.8211
73.0000,-30,-128.2100,-134.7364
73.0100,-30,-141.0300,-133.6192
73.0200,-30,-128.2100,-132.0142
73.0300,-30,-128.2100,-132.0119
73.0400,-30,-141.0300,-133.6135
73.0500,-30,-128.2100,-134.7366
73.0600,-30,-141.0300,-134.8485
73.0700,-30,-128.2100,-134.7729
73.0800,-30,-141.0300,-134.8635
73.0900,-30,-128.2100,-134.6511
73.1000,-30,-141.0300,-133.3457
73.1100,-30,-128.2100,-131.9543
73.1200,-30,-128.2100,-133.2832
73.1300,-30,-141.0300,-136.3097
73.1400,-30,-141.0300,-136.1249
73.1500,-30,-128.2100,-133.1146
73.1600,-30,-128.2100,-132.9304
73.1700,-30,-141.0300,-135.9586
73.1800,-30,-141.0300,-137.2888
73.1900,-30,-128.2100,-135.8911
73.2000,-30,-141.0300,-134.5671
73.2100,-30,-128.2100,-134.3516
73.2200,-30,-141.0300,-134.5312
73.2300,-30,-128.2100,-134.6396
73.2400,-30,-141.0300,-134.6444
73.2500,-30,-128.2100,-134.6255
73.2600,-30,-141.0300,-134.6192
73.2700,-30,-128.2100,-134.6208
73.2800,-30,-141.0300,-134.6145
73.2900,-30,-128.2100,-134.5956
73.3000,-30,-141.0300,-134.6004
73.3100,-30,-128.2100,-134.7088
73.3200,-30,-141.0300,-134.8884
73.3300,-30,-128.2100,-134.6729
73.3400,-30,-141.0300,-133.3489
73.3500,-30,-128.2100,-131.9511
73.3600,-30,-128.2100,-133.2811
73.3700,-30,-141.0300,-136.3097
73.3800,-30,-141.0300,-136.1270
73.3900,-30,-128.2100,-133.1178
73.4000,-30,-128.2100,-132.9272
73.4100,-30,-141.0300,-135.9368
73.4200,-30,-141.0300,-137.2638
73.4300,-30,-128.2100,-135.9552
73.4400,-30,-141.0300,-134.8155
73.4500,-30,-128.2100,-134.4933
73.4600,-30,-141.0300,-133.5302
73.4700,-30,-128.2100,-132.0269
73.4800,-30,-128.2100,-132.0319
73.4900,-30,-141.0300,-133.6245
73.5000,-30,-128.2100,-134.7592
73.5100,-30,-141.0300,-134.8661
73.5200,-30,-128.2100,-134.6817
73.5300,-30,-141.0300,-134.5924
73.5400,-30,-128.2100,-134.6036
73.5500,-30,-141.0300,-134.6417
73.5600,-30,-128.2100,-134.6431
73.5700,-30,-141.0300,-134.5329
73.5800,-30,-128.2100,-134.3498
73.5900,-30,-141.0300,-134.5637
73.6000,-30,-128.2100,-135.8942
73.6100,-30,-141.0300,-137.3106
73.6200,-30,-141.0300,-135.9835
73.6300,-30,-128.2100,-132.8663
73.6400,-30,-128.2100,-132.8665
73.6500,-30,-141.0300,-135.9838
73.6600,-30,-141.0300,-137.3104
73.6700,-30,-128.2100,-135.8922
73.6800,-30,-141.0300,-134.5611
73.6900,-30,-128.2100,-134.3551
73.7000,-30,-141.0300,-134.5558
73.7100,-30,-128.2100,-134.6598
73.7200,-30,-141.0300,-134.5560
73.7300,-30,-128.2100,-134.3568
73.7400,-30,-141.0300,-134.5642
73.7500,-30,-128.2100,-135.8890
73.7600,-30,-141.0300,-137.2886
73.7700,-30,-141.0300,-135.9589
73.7800,-30,-128.2100,-132.9305
73.7900,-30,-128.2100,-133.1147
73.8000,-30,-141.0300,-136.1252
73.8100,-30,-141.0300,-136.3096
73.8200,-30,-128.2100,-133.2815
73.8300,-30,-128.2100,-131.9512
73.8400,-30,-141.0300,-133.3489
73.8500,-30,-128.2100,-134.6729
73.8600,-30,-141.0300,-134.8885
73.8700,-30,-128.2100,-134.7087
73.8800,-30,-141.0300,-134.5999
73.8900,-30,-128.2100,-134.5955
73.9000,-30,-141.0300,-134.6168
73.9100,-30,-128.2100,-134.6258
73.9200,-30,-141.0300,-134.6169
73.9300,-30,-128.2100,-134.5954
73.9400,-30,-141.0300,-134.5996
73.9500,-30,-128.2100,-134.7087
73.9600,-30,-141.0300,-134.8902
73.9700,-30,-128.2100,-134.6762
73.9800,-30,-141.0300,-133.3461
73.9900,-30,-128.2100,-131.9292
74.0000,-30,-128.2100,-133.2544
74.0100,-30,-141.0300,-136.3707
74.0200,-30,-141.0300,-136.3789
74.0300,-30,-128.2100,-133.2813
74.0400,-30,-128.2100,-131.9495
74.0500,-30,-141.0300,-133.2568
74.0600,-30,-128.2100,-134.4057
74.0700,-30,-141.0300,-134.8342
74.0800,-30,-128.2100,-135.9833
74.0900,-30,-141.0300,-137.2908
74.1000,-30,-141.0300,-135.9585
74.1100,-30,-128.2100,-132.8590
74.1200,-30,-128.2100,-132.8662
74.1300,-30,-141.0300,-135.9906
74.1400,-30,-141.0300,-137.3356
74.1500,-30,-128.2100,-135.9156
74.1600,-30,-141.0300,-134.4777
74.1700,-30,-128.2100,-134.0766
74.1800,-30,-141.0300,-134.4555
74.1900,-30,-128.2100,-135.8923
74.2000,-30,-141.0300,-137.3942
74.2100,-30,-141.0300,-136.2125
74.2200,-30,-128.2100,-132.9855
74.2300,-30,-128.2100,-131.9520
74.2400,-30,-141.0300,-133.6386
74.2500,-30,-128.2100,-134.7510
74.2600,-30,-141.0300,-133.6241
74.2700,-30,-128.2100,-132.0401
74.2800,-30,-128.2100,-133.2565
74.2900,-30,-141.0300,-136.2630
74.3000,-30,-141.0300,-136.0954
74.3100,-30,-128.2100,-133.1818
74.3200,-30,-128.2100,-133.1808
74.3300,-30,-141.0300,-136.1005
74.3400,-30,-141.0300,-136.2875
74.3500,-30,-128.2100,-133.2782
74.3600,-30,-128.2100,-131.9543
74.3700,-30,-141.0300,-133.3507
74.3800,-30,-128.2100,-134.6729
